gene_symbol	logFC	p_value	adj_p_value	direction
C5orf17	-0.0541296875000002	0.560952004976707	0.706326391309454	down
KHDC3L	0.0255609374999999	0.56097815267589	0.706326391309454	up
RECQL5	0.0206493749999998	0.56103308194802	0.706326391309454	up
MIR95	-0.0266693750000001	0.56103832206254	0.706326391309454	down
C8orf74	-0.0311043749999998	0.561223563368759	0.70643739703593	down
HSPH1	0.0261846874999999	0.561225980434597	0.70643739703593	up
VSX2	0.0269168749999999	0.561249827191083	0.70643739703593	up
MAG	-0.0273318750000005	0.561274960225783	0.70643739703593	down
EPHA10	0.0190221875000002	0.5613535683644	0.706471202468147	up
SRP19	0.0329965625000001	0.561376055594402	0.706471202468147	up
C18orf12	0.0224665625000001	0.561509542952265	0.706592471471766	up
RRP1B	0.0216378124999995	0.561777432827003	0.706828290989663	up
MEGF11	0.0241959374999998	0.561780076772752	0.706828290989663	up
LRRC74B	0.0234496874999999	0.561808353180876	0.706828290989663	up
KLRA1P	0.0395293749999995	0.56187346510581	0.706849074693679	up
PRDM8	0.0203950000000006	0.561926499008006	0.706849074693679	up
DMRTA1	-0.0274918750000004	0.561936286932699	0.706849074693679	down
MIR148A	0.0208593750000001	0.56199483703954	0.706876006699284	up
PRR7	0.0292428125000004	0.562129860681705	0.706999117052461	up
OR8K3	0.0184784374999998	0.562310633930425	0.707148563437444	up
C20orf141	0.0274093749999995	0.562322992046746	0.707148563437444	up
ZG16	-0.0192725000000007	0.562551545893847	0.707389242402061	down
GOLGA2P9	0.0348934374999997	0.562921193903889	0.707807298908153	up
WWC1	0.0246334375000005	0.563254265258112	0.708179312370039	up
TEX9	0.068350625	0.563461496388309	0.708360352161186	up
RFPL4A	0.0393528125000006	0.563472691205819	0.708360352161186	up
ARF5	0.0195653124999997	0.563720163027314	0.708624652460132	up
MAGEC1	0.0257146875000001	0.563791338603945	0.708655027854006	up
ADAM20	0.0382887499999994	0.563820214806946	0.708655027854006	up
MARCH11	-0.0232762499999996	0.563860995048232	0.708655027854006	down
CCDC42	-0.0259153124999999	0.563893258910783	0.708655027854006	down
KYAT3	-0.027526250000001	0.563978917070861	0.708715880668804	down
PIP5KL1	-0.0311293750000001	0.564043809159739	0.708736816937306	down
RBM17	0.0149378124999994	0.564070052170773	0.708736816937306	up
TMEM260	-0.0250975	0.564176832915501	0.70882419043374	down
IL15	0.0289837499999998	0.564296593917441	0.708927859539977	up
OR8A1	0.0217825000000002	0.564471984665854	0.709075745201321	up
KCNJ9	-0.0243103125000004	0.564496177435682	0.709075745201321	down
SOCS1	0.0308896874999992	0.564558660640497	0.709075745201321	up
FOXH1	0.0314028124999999	0.564563329101078	0.709075745201321	up
NT5C1A	0.0277068750000002	0.56462002094911	0.709100155640014	up
KIFC2	-0.02258875	0.564777313558453	0.709250897925444	down
SNORA58	-0.0223768750000001	0.564851669368402	0.709297474638042	down
UROD	0.0259018749999992	0.564917706770984	0.709333600275244	up
CCDC182	-0.0202262500000002	0.565070611204835	0.709467255837098	down
TAS2R50	-0.0416050000000005	0.565162139095982	0.709467255837098	down
GUCY1B2	0.0192834374999999	0.565169384708485	0.709467255837098	up
RPS10P7	0.0250065625000002	0.565173253454635	0.709467255837098	up
SLC6A14	-0.0164865625	0.565313991415109	0.709597124487487	down
MYO15A	-0.0201296875000003	0.565585870069444	0.709891576433113	down
CCDC47	-0.0183415624999995	0.56575869844665	0.710061675406204	down
LOC399886	0.0308503124999994	0.565905492528538	0.710199079473537	up
UBQLN4	0.0239353125000002	0.56595418690875	0.71021336054818	up
PHLDA2	0.0263343750000004	0.566108196074519	0.710315453700339	up
MRPL55	0.0183093750000002	0.566110183217593	0.710315453700339	up
CNGB1	0.0246506250000003	0.566159665666389	0.710330713027579	up
MIR10B	0.0192249999999999	0.566331198469699	0.710467381264816	up
TDRP	0.0222921875000005	0.566354234211474	0.710467381264816	up
CADM4	-0.0207993750000001	0.566420236138362	0.710467381264816	down
TCL6	-0.0219740625	0.566441741145238	0.710467381264816	down
DDX17	-0.0241625000000002	0.566477009236039	0.710467381264816	down
DCD	0.0229231249999999	0.566495562434948	0.710467381264816	up
ERVMER61-1	-0.0233125	0.566529892579	0.710467381264816	down
FAM122C	0.0238628124999994	0.566595457101865	0.710489696469125	up
IBTK	-0.0273262500000011	0.566622345542209	0.710489696469125	down
AKR7L	0.0291909375	0.566698044924651	0.710537805602825	up
FRG2C	-0.0278200000000001	0.56677175017178	0.710557412492287	down
CEP192	-0.0244059374999999	0.566814126554347	0.710557412492287	down
TUBB2B	-0.0234256250000002	0.566854559908591	0.710557412492287	down
UTS2R	0.0282118749999996	0.566863014305831	0.710557412492287	up
GNG3	-0.0276924999999998	0.566970521462413	0.710645369443141	down
LOC84843	0.0264290625000003	0.567068211359403	0.710721010588932	up
C3orf38	0.0267462500000006	0.567690533930088	0.711427582439403	up
LYPD1	0.0248784375000002	0.567706726322159	0.711427582439403	up
MAGEA4	-0.0247687500000001	0.567860666764276	0.711535006262989	down
PDGFRL	-0.0485793750000008	0.567901069237871	0.711535006262989	down
CACNG3	0.0246462499999995	0.567904601489049	0.711535006262989	up
COL22A1	0.0204881250000003	0.568101498128884	0.711734848202149	up
POMGNT2	-0.0280896875000002	0.568305225900071	0.711943221520177	down
SNORD38A	0.0232828125000001	0.568352912711328	0.711956100278709	up
LCNL1	-0.0244990625	0.5684518602673	0.712000235969563	down
KCNH3	-0.0257828124999992	0.568462963578704	0.712000235969563	down
HOXD3	0.0281315625	0.568550183926795	0.712062620956681	up
HILPDA	0.037565625	0.568658329274833	0.71211571434148	up
WNT3A	-0.0251743750000005	0.568667406203759	0.71211571434148	down
RNF167	0.0177021874999997	0.568832264379106	0.71220972013807	up
SHC2	-0.0236271874999998	0.568837781052633	0.71220972013807	down
ZNF468	0.0293090625	0.568854734699677	0.71220972013807	up
OPRM1	0.0165559375000006	0.56893402835529	0.712262143109007	up
COL28A1	-0.0242474999999997	0.569070321092196	0.712385913006299	down
KLHL41	0.0272109374999993	0.56918306669685	0.712471640526008	up
TF	0.0235062499999998	0.569213669197629	0.712471640526008	up
TEX38	0.0208962500000003	0.569269941630705	0.712495219244901	up
OTOR	-0.0284184375000001	0.569402318370828	0.712541730529732	down
ZNF90	-0.0312424999999998	0.569408253038488	0.712541730529732	down
NDE1	0.0210346875000001	0.569419414772092	0.712541730529732	up
NDST3	0.0156009374999999	0.569884985286658	0.713055661505519	up
S100A5	0.0188571875000008	0.569905045070244	0.713055661505519	up
KDM4B	0.0186549999999998	0.570140619621912	0.713303517600989	up
SPINK6	0.0245915625000003	0.57021132095104	0.713345081613063	up
TYMSOS	0.0259718749999996	0.570262091042817	0.713345133097885	up
BCL2L13	0.0185381250000002	0.570299498694126	0.713345133097885	up
CSHL1	0.019455625	0.570323800260101	0.713345133097885	up
CTAGE10P	0.0214028124999995	0.570646415903884	0.713658525252872	up
OR1J4	0.0184393750000003	0.570674000868917	0.713658525252872	up
CGA	-0.0236253125	0.570686846758194	0.713658525252872	down
SNORA15	-0.0368634374999999	0.570793740875146	0.713670908659597	down
KLHL34	0.0241709375000001	0.570799035278418	0.713670908659597	up
SLC22A31	0.0315471874999999	0.570866322593671	0.713670908659597	up
CRYBB3	-0.0247965625000001	0.570869012047867	0.713670908659597	down
BUB3	0.0215515624999998	0.570884231825901	0.713670908659597	up
LOC51145	-0.0304953125	0.571014928183682	0.713787411540786	down
FLJ25758	-0.0252365624999997	0.571109975245886	0.71384563052647	down
ZNF202	-0.0213984374999999	0.571136513511117	0.71384563052647	down
CDH11	-0.0369468749999997	0.571193023281474	0.713869381582264	down
ZNF611	0.026485625	0.571308570108979	0.713966908396861	up
MRPL57	0.0179962500000004	0.571505102917222	0.714165624307234	up
OR3A3	0.0370012499999995	0.571584786412123	0.714181268013558	up
DNTT	0.0201509375000005	0.571592668294569	0.714181268013558	up
MIR135A1	0.0255615624999996	0.571810295589616	0.714367309759727	up
CCL26	0.0290153124999997	0.571816632385302	0.714367309759727	up
EML3	0.0246124999999997	0.571970386531082	0.714479673628424	up
OR2J3	-0.0279574999999996	0.571981652239599	0.714479673628424	down
MIGA2	0.0175131250000002	0.572371967054465	0.714920307714112	up
BBS5	-0.0311784374999998	0.572509843409445	0.715045596798475	down
KCNV1	-0.0287609375000005	0.572557600161942	0.715058320464714	down
FAM209A	0.0289046875	0.572796554658566	0.715309810695918	up
EGR4	0.0336596875000009	0.57284201569467	0.715319648649564	up
SMIM2	-0.0267859374999996	0.573142698289898	0.715648164833145	down
NMB	0.0338837500000001	0.5732729482586	0.715763843099313	up
MIR181B2	-0.0316743750000002	0.573341131782219	0.715802017790159	down
ZNF668	0.0242040624999999	0.573423407449784	0.715857780007329	up
SPG20-AS1	-0.0220159374999998	0.573524465862236	0.71588617368961	down
DSP	0.0803040625000003	0.573599341795402	0.71588617368961	up
PP12719	-0.0429756250000002	0.573652552341358	0.71588617368961	down
CLPSL2	0.0252403124999995	0.573665576983431	0.71588617368961	up
KU-MEL-3	0.0254921875000004	0.573665896449129	0.71588617368961	up
ZNF80	-0.0283715624999997	0.573671828987229	0.71588617368961	down
RNVU1-3	-0.0291778125000001	0.573824671040989	0.715988465607645	down
EYS	-0.01482	0.57382903664052	0.715988465607645	down
IGFL2	-0.0298146875	0.574029834711141	0.716153927865268	down
LOC643659	0.0301525000000002	0.574036900305392	0.716153927865268	up
FMO9P	-0.0212421874999999	0.574246800500055	0.716368837511801	down
SLC25A42	-0.0185303125000002	0.574513249497323	0.716654258597624	down
GHRHR	0.0258915625000004	0.574572591844177	0.716681312049952	up
TCP10L	0.0171578125000004	0.574719872338956	0.716818042609918	up
ANKRD45	0.0222506250000001	0.574826099715968	0.716895036214588	up
AQP6	0.0232459374999993	0.574856934939686	0.716895036214588	up
KRT24	-0.0206356250000001	0.57501631079082	0.717046808837166	down
SEMA3F	-0.0262203124999996	0.575070566615526	0.71704787631302	down
BPIFA2	-0.0233981249999997	0.575092514680725	0.71704787631302	down
GLB1L3	-0.0250981249999997	0.575216394302364	0.717155353907828	down
NUDT16L1	-0.0242559375000005	0.575475865163467	0.717431855744826	down
ZNRF4	0.0343187500000007	0.575682713004014	0.71760787848551	up
TMEM120B	-0.0224300000000001	0.575725598479358	0.71760787848551	down
SP1	-0.0183587499999997	0.575730168889494	0.71760787848551	down
ANXA2P3	0.0224921875	0.575997315582127	0.717893845031408	up
KRTAP24-1	-0.0319040624999998	0.576134251703751	0.718017496901355	down
MLLT1	0.0190343749999996	0.576180382681883	0.718027972473271	up
FRS3	-0.0252637500000004	0.576235503636242	0.718049649123255	down
CATSPERG	-0.0207793749999997	0.576286282624846	0.718061669533095	down
SLC33A1	-0.026820000000001	0.576320604412734	0.718061669533095	down
MORN4	0.0212265624999995	0.576428177561423	0.718144755287087	up
MB	-0.0301209374999994	0.576462752654659	0.718144755287087	down
COPS7A	0.0197162500000001	0.576696350818808	0.718370534866024	up
ABHD17A	0.0203793749999998	0.576719475266792	0.718370534866024	up
LMF1	0.0183434375	0.576919075850129	0.718563504999346	up
TRA2A	-0.0275031250000001	0.577000422661288	0.718563504999346	down
SEC22B	-0.0243309375000014	0.577032762570197	0.718563504999346	down
PIN1P1	-0.0194656249999997	0.577035034619715	0.718563504999346	down
GTF2H3	0.02745	0.577063162607839	0.718563504999346	up
PRAMEF2	0.0266906250000004	0.577911162283419	0.719572363714531	up
TMEM141	0.0281100000000004	0.577974047023176	0.71960358716505	up
ZNF277	-0.0258168750000007	0.578081747233129	0.719665493916835	down
LMO4	-0.0255468750000001	0.578099392449666	0.719665493916835	down
IAPP	0.0204868750000004	0.57820327127486	0.719747734609183	up
MTHFSD	-0.0195478124999997	0.578370665805663	0.719899894073041	down
NOL8	0.0185803125	0.578401154845003	0.719899894073041	up
EPB41L1	0.0229984375000003	0.578590081570889	0.720087950208509	up
HNRNPH1	0.01859375	0.578678212671689	0.720150544120588	up
SHPK	0.0169449999999998	0.578898243481176	0.720339323731435	up
MIR320C1	-0.0233368750000002	0.578905600577735	0.720339323731435	down
SPTLC3	0.0242118750000001	0.579207226847516	0.720667526220093	up
OXSM	0.0219549999999995	0.579258427538489	0.720684118926661	up
RGR	-0.0190487499999998	0.579406059774682	0.720820676886825	down
MIR376C	-0.0146862500000001	0.579504866260034	0.720896478400473	down
RBM38	0.0219581249999999	0.57965156884348	0.721031848232008	up
SMARCAD1	-0.0255793749999999	0.579738078203893	0.721092330574742	down
ZBTB17	-0.0185015624999998	0.579948215160496	0.721306565977241	down
SERHL2	-0.0255581249999998	0.579995538615032	0.721308750617894	down
ANKRD13B	-0.0231503125000002	0.580025767257231	0.721308750617894	down
PRKAB1	-0.01507875	0.580203418286011	0.721482533662462	down
MMAA	-0.0260981249999997	0.580282780979649	0.721504501194254	down
GRID1	-0.0238815625000002	0.580296900345802	0.721504501194254	down
OR7D4	-0.0280199999999994	0.580570201946313	0.721797155506185	down
LINC00260	-0.0409484375000001	0.580733935996865	0.721953560014913	down
HSCB	0.0197871874999998	0.580818235332816	0.721983643950269	up
DSG4	0.0183749999999997	0.58083400179512	0.721983643950269	up
FAM110D	0.0223556249999996	0.58096684485046	0.722101610268321	up
C6orf58	0.0194768749999997	0.581081987456286	0.722124055566008	up
APCS	0.0211250000000003	0.581091644978737	0.722124055566008	up
CDRT1	-0.0215418749999999	0.581098725111594	0.722124055566008	down
ASCC1	-0.0254159375000007	0.581234897270525	0.722204042225133	down
GPR156	0.0206912499999998	0.581238980654894	0.722204042225133	up
PLEKHA8	-0.0202718750000004	0.581337215717358	0.72227894945809	down
FBXW8	-0.0161421875000003	0.581405050341999	0.7223160785352	down
NOC2L	-0.0199528125000002	0.58153548462171	0.722416152533352	down
FGFR3	-0.0236009375000004	0.58156151364031	0.722416152533352	down
ZNF584	-0.0208406249999995	0.58165803592664	0.722486534028324	down
C10orf95	0.0250796875	0.581694091706512	0.722486534028324	up
KCNS1	-0.0290971875000001	0.581789469145841	0.72255784445369	down
INSRR	0.0228621874999998	0.58204156815951	0.722768862351481	up
NUP37	0.0251815625000004	0.58205439267092	0.722768862351481	up
FBXL16	0.0191321875000002	0.582091121169586	0.722768862351481	up
CSTL1	-0.0207140625000001	0.582111274680074	0.722768862351481	down
FBXL19-AS1	0.0281850000000003	0.582562506759358	0.723281943323605	up
OLIG1	-0.0216718750000004	0.582612369915144	0.72329666927108	down
UQCRC2	-0.0190521875000002	0.582728817368017	0.723375272023728	down
NKX3-2	0.0231965625	0.582766161151667	0.723375272023728	up
CTBS	0.0247737499999996	0.582789703210836	0.723375272023728	up
LSM3	-0.0340871875000004	0.582876488709452	0.723435814125008	down
SAG	0.0253212499999999	0.583133746495155	0.723656616918815	up
C9orf57	-0.0266696875000003	0.583138467907917	0.723656616918815	down
ELK1	-0.024534375	0.583216645754593	0.723656616918815	down
TTC19	-0.0159353125000002	0.583274133883195	0.723656616918815	down
SLC17A4	-0.0190812499999998	0.58327557083179	0.723656616918815	down
SBSN	-0.0260921875000006	0.583282517740322	0.723656616918815	down
DIRC1	0.0206318749999995	0.583383238672757	0.723688734981608	up
SYN3	-0.0248728124999998	0.583448278452495	0.723688734981608	down
TFAP2B	0.0338065625	0.583448697720162	0.723688734981608	up
CYB561D1	0.0168943749999999	0.583460496941774	0.723688734981608	up
CCDC141	0.0559899999999998	0.58355893542409	0.723763665966812	up
GPN1	0.0192662499999995	0.58362500389136	0.72379844263141	up
LINC01465	-0.0250993749999994	0.583797305617951	0.723911701950299	down
NLRP4	0.0229978124999997	0.583824375904916	0.723911701950299	up
CHRNE	0.0276946875000002	0.583830432666268	0.723911701950299	up
PDCD2	0.0145981249999997	0.58391378956791	0.723967895045667	up
MIR7-3HG	0.0226650000000001	0.584121508795834	0.724175453313399	up
SLC35D3	-0.0210753124999998	0.584157291794285	0.724175453313399	down
CRYBB2P1	0.0225196875000002	0.584255682106043	0.72425025384423	up
SEZ6L	0.0259075000000002	0.58432023785056	0.724283105633976	up
PP13004	-0.0295062499999999	0.584467734935937	0.724418754821288	down
SPACA6	-0.0217012499999998	0.584743760400345	0.724713680517013	down
HP	0.0306087499999999	0.585015858477522	0.724962175308605	up
OR8G5	0.0227853125000002	0.585020440843002	0.724962175308605	up
LEO1	0.0227853124999999	0.585325751661776	0.72529329631371	up
WDR72	0.0163356250000001	0.585448071575593	0.72529837740952	up
IFT27	-0.0175606250000004	0.585463652429645	0.72529837740952	down
HPX	-0.0197984374999997	0.585467209338314	0.72529837740952	down
FOXB1	0.0227281249999995	0.585556558158092	0.72529837740952	up
EHHADH	-0.0269571875000004	0.585562501093423	0.72529837740952	down
TMEM63C	0.0246356250000001	0.585623671191811	0.72529837740952	up
MYOF	-0.0219062499999997	0.585633459298219	0.72529837740952	down
MIR194-2	0.0264812499999999	0.585634711502627	0.72529837740952	up
SLC6A18	-0.0210878125000001	0.585709776998981	0.725344146373974	down
GPN2	-0.0206284375000008	0.585943992898169	0.725556165251643	down
NUDCD1	0.0256840624999997	0.585957222512636	0.725556165251643	up
LRRC32	-0.0311009374999996	0.586273671662026	0.725891076958779	down
OR51S1	0.0233806250000001	0.586326329628062	0.725891076958779	up
LOC554207	-0.0209549999999998	0.586342111972063	0.725891076958779	down
C2orf83	0.0196453124999999	0.58645015747568	0.7259776160803	up
FASTK	0.0239315624999994	0.586490247740587	0.725980026355787	up
MYOD1	0.0242006249999996	0.586562466651351	0.726022203796265	up
LRRC75A	-0.0236237499999998	0.586639733429559	0.726068774166553	down
CSRNP3	-0.0453053124999996	0.586676387217329	0.726068774166553	down
SPACA7	0.019138125	0.587006236296787	0.726429759131128	up
ZDHHC4	-0.0169415624999996	0.587169788620988	0.72650037962775	down
TNNC2	-0.0235709374999998	0.587175397732573	0.72650037962775	down
SLC14A2	-0.02415125	0.587177814312703	0.72650037962775	down
DNMBP	-0.0283746874999996	0.587399651963906	0.726695778434645	down
NUTF2	0.0171803125000003	0.587413278082988	0.726695778434645	up
TMPRSS4	0.0215334374999998	0.587450283559894	0.726695778434645	up
RHBDL3	0.0244853124999998	0.587639385836166	0.726882461208796	up
NAPB	0.0297843750000001	0.587781129273726	0.727010542855915	up
GATC	0.0163175000000012	0.58820506673275	0.727457876460561	up
H2BFWT	0.0253959374999995	0.588219235996849	0.727457876460561	up
LPAL2	0.0298203124999997	0.588366605207158	0.727592852765112	up
FUT11	-0.0155799999999999	0.58851080484584	0.727723892192754	down
HAUS1	0.0198062499999998	0.588747730703545	0.727969567886739	up
DHX30	-0.0193890625000003	0.588821129883782	0.727993531838552	down
GPR17	-0.0223359374999996	0.588880132568086	0.727993531838552	down
RNF208	0.0211850000000001	0.588881858676317	0.727993531838552	up
KLK15	-0.0235587499999992	0.589015772815999	0.728111788270891	down
RPL13AP17	-0.0207956250000004	0.589057245415766	0.728115765164195	down
LINC00469	-0.0267646875000005	0.589273671260606	0.728300611341283	down
RSPH6A	0.0202087500000002	0.589295554397776	0.728300611341283	up
C20orf85	0.0243065625000004	0.589363350897339	0.728300611341283	up
MYSM1	-0.0270018750000002	0.589396871821343	0.728300611341283	down
OR3A1	0.0209365625000002	0.589398114668722	0.728300611341283	up
SNORA38	-0.0255053124999998	0.58946559451519	0.728332310479185	down
KRT33A	0.0268453124999998	0.589500301735504	0.728332310479185	up
SHOX2	0.0259887499999996	0.589620048063179	0.728408220561483	up
ERVK3-1	-0.0172640624999996	0.589638283727777	0.728408220561483	down
C1orf94	0.0266903125000002	0.589688341221911	0.728422780274963	up
DAPK2	-0.0194903124999998	0.589868141918775	0.728597595245639	down
LPGAT1	0.0204021875000001	0.589983415265958	0.728650571206625	up
DDIT3	0.0345649999999999	0.589987598006898	0.728650571206625	up
RIMS2	-0.0198156249999998	0.590141704903405	0.728793606892454	down
TRMT44	-0.0206240625000002	0.59018970041081	0.728805590600075	down
GALNT7	-0.0219593749999997	0.590599921661584	0.729263115335524	down
RSPO1	0.0208378124999996	0.59069472582548	0.729263115335524	up
HMX1	-0.0210512500000002	0.590705017517103	0.729263115335524	down
RPRML	-0.0244190625	0.590733687448114	0.729263115335524	down
SLC1A1	-0.0304468750000001	0.590751784387281	0.729263115335524	down
SAXO2	-0.0191775000000002	0.590849888757034	0.729336917615451	down
C12orf60	-0.0249684375000002	0.590936348727333	0.729396337569866	down
ATP11AUN	0.0213878125000004	0.590995454431422	0.729414702477236	up
VWC2	-0.0247609375000001	0.591064978659509	0.729414702477236	down
TRPV3	-0.0182184375000002	0.591066198513445	0.729414702477236	down
NXF4	0.0222259375000003	0.59118300807913	0.729489298359252	up
RAB12	0.0155046875000001	0.59120330096104	0.729489298359252	up
KLHL33	0.0270878125	0.59126647762789	0.729489385667608	up
NLRP6	0.0250784374999999	0.591382053284801	0.729489385667608	up
PLAC8L1	-0.0242396874999995	0.591382929483491	0.729489385667608	down
MLNR	-0.0294884375000001	0.59139486914827	0.729489385667608	down
TMEM196	0.0193134374999997	0.591395009764682	0.729489385667608	up
KRT78	-0.0231618749999998	0.591770148561207	0.729904817417241	down
FAM13A	-0.0265003124999994	0.591844393763613	0.729949089327556	down
SLC34A3	0.0230040625000001	0.592008659925743	0.730104375323442	up
TRAPPC4	-0.0241328124999999	0.592064332801938	0.730125725425637	down
TOPAZ1	0.0266818750000005	0.592151720719614	0.730186180787588	up
ZNF622	0.0225743750000003	0.592295965594746	0.730230859578954	up
GJB3	-0.0201809374999999	0.592367983448459	0.730230859578954	down
VWA3A	-0.0197887500000001	0.592388877231357	0.730230859578954	down
EXTL1	-0.0258728125000001	0.592389327435698	0.730230859578954	down
SPRR4	0.0219475000000002	0.592404866184947	0.730230859578954	up
PADI3	-0.0216196874999997	0.592418152827122	0.730230859578954	down
XAGE-4	-0.0411050000000004	0.592818930897441	0.730677549007317	down
GPT2	-0.0215340624999993	0.593005807928124	0.730859359561219	down
ARFGEF3	0.0328840625	0.593043238011005	0.730859359561219	up
GTF3C5	-0.0145309374999998	0.593087377068005	0.730866432355801	down
FGF23	0.0252371874999996	0.593152727861723	0.730891880462547	up
SERPINB9P1	0.0421853124999998	0.593216778853673	0.730891880462547	up
HABP2	-0.01918625	0.593223231723082	0.730891880462547	down
SENP5	-0.0178621875000008	0.593332803371384	0.730979561561755	down
ENPEP	0.0493253125000001	0.593441868582368	0.731066607425775	up
FAM71A	0.0179281250000001	0.593660286877031	0.731288346393796	up
OR56A1	-0.0196234375000003	0.593873132084352	0.731472165337866	down
MIR122	-0.0151078124999998	0.593886374768352	0.731472165337866	down
SFN	-0.0207021874999997	0.593997467758857	0.731537460766903	down
ZNF609	0.0183878125000006	0.594016258926732	0.731537460766903	up
ARID1B	-0.0261056249999994	0.594113200603146	0.731609507445631	down
SPAG7	0.01763375	0.59427208171725	0.731757814021117	up
SNUPN	0.0191668750000001	0.594378735903398	0.731841795862943	up
TSGA10IP	0.0193250000000002	0.594563627716887	0.732009948568753	up
SSTR3	0.0228503124999995	0.594615158019407	0.732009948568753	up
LINC00083	-0.0198321874999996	0.594636455693752	0.732009948568753	down
F5	-0.0541090624999989	0.594669144368731	0.732009948568753	down
LINC00661	0.0257115624999999	0.594806153193381	0.73213124967533	up
PDZD9	0.0240009374999998	0.594877166142165	0.732142631622122	up
OR4C11	-0.0170509375000002	0.59493079885319	0.732142631622122	down
KRT75	0.0247728125000003	0.594965806726617	0.732142631622122	up
HERC3	0.0240693749999997	0.594969268286627	0.732142631622122	up
OR52H1	-0.0330137499999998	0.595459501451161	0.732698518950087	down
HOXD4	0.0198784374999998	0.595570173269424	0.732740373297081	up
MIR30E	-0.0340731250000004	0.595570513051324	0.732740373297081	down
KCNJ11	0.0194193750000003	0.595658551075688	0.732775651378057	up
TLK1	-0.0201262499999996	0.595676187575332	0.732775651378057	down
PRB4	0.0197349999999996	0.595722060102801	0.732784719830453	up
UQCR11	-0.0207165624999999	0.596089907030522	0.733134884366403	down
USP14	-0.0191062500000004	0.596104158670135	0.733134884366403	down
DBNDD1	-0.0210906250000003	0.596122286053405	0.733134884366403	down
PRSS33	0.0207103124999994	0.596163507475751	0.733136220773336	up
NUTM1	-0.0184790625000001	0.596200411134855	0.733136220773336	down
ZC3H12C	-0.0293337500000005	0.596722755881705	0.733717346589889	down
SPAM1	-0.0179243749999999	0.596763741444536	0.733717346589889	down
MIR200A	-0.027550625	0.596788643017815	0.733717346589889	down
C20orf78	-0.0192190625	0.596864375031947	0.733763057097471	down
ZBTB11-AS1	-0.0206315624999997	0.59733566351854	0.734295012836554	down
PUF60	-0.0145784375000001	0.597484845626588	0.734417069719245	down
ZNF28	0.0258528125000006	0.597526895708732	0.734417069719245	up
CNTNAP4	-0.0158393750000002	0.597550714110872	0.734417069719245	down
LRFN2	0.0193443749999995	0.597640506042577	0.734479999451693	up
EFCAB2	0.0247209374999996	0.59768380097048	0.734485781499944	up
IFI27L1	0.0202696874999999	0.597754412412163	0.734525129539719	up
AFM	0.0157556249999995	0.598039260494991	0.734821169888157	up
SLC28A2	-0.0197362500000003	0.598138451813722	0.734821169888157	down
ZNF131	0.0207574999999998	0.598207629766491	0.734821169888157	up
GABRD	-0.0277618750000001	0.598215700981775	0.734821169888157	down
LSM6	0.0223128124999998	0.598218642329446	0.734821169888157	up
DPYSL4	0.0210578124999997	0.598255750431445	0.734821169888157	up
MIR103A2	-0.0459512500000003	0.59829784950343	0.734821169888157	down
MRGPRX2	0.0198034374999996	0.598304191128922	0.734821169888157	up
MCMDC2	0.0181118749999996	0.598461073914003	0.734962237139212	up
GPR148	-0.0194309375000005	0.598496280850136	0.734962237139212	down
MIR200B	0.0232487499999995	0.598558312041215	0.734968518764297	up
CES4A	0.0224253124999999	0.598578627087972	0.734968518764297	up
CCDC85A	-0.0220340624999998	0.598661478731296	0.734973688318864	down
TLR3	-0.0414131250000007	0.598666936463884	0.734973688318864	down
FAM117A	-0.0232706249999997	0.598698684584441	0.734973688318864	down
SLC25A22	0.0208781250000002	0.598803431911164	0.735054867434065	up
GJC2	-0.0150903125000006	0.598846323135033	0.735060110165684	down
RPS24	-0.0226846874999996	0.598902200934772	0.735081291699975	down
LRRC26	0.0228896874999997	0.599084503571995	0.735257631963231	up
FAM217A	-0.0162843749999999	0.599162585880348	0.735306047911578	down
LMTK3	-0.0222440624999996	0.59933203959971	0.73544773447673	down
PLPPR5	0.0162559374999999	0.599355320205357	0.73544773447673	up
PRR22	0.0249696874999995	0.599555534245854	0.735613129588068	up
FLJ38576	0.0233103124999994	0.599567408148988	0.735613129588068	up
C2orf50	-0.0185606250000004	0.599629250849506	0.735641583822267	down
KRTAP21-2	-0.0207800000000002	0.599725470189622	0.73568238910063	down
TMCC1	0.0188140624999999	0.599739817647527	0.73568238910063	up
CROCC	-0.0232618749999999	0.599892081608858	0.735773295087689	down
DEFB131	-0.0231556249999998	0.599948763352801	0.735773295087689	down
OOSP2	0.0209521874999998	0.599987133329537	0.735773295087689	up
FAM162B	0.0195084375000004	0.600000997227777	0.735773295087689	up
PCGF1	0.0185534375000003	0.600042357945661	0.735773295087689	up
ELF5	0.0170890625000001	0.600045872240377	0.735773295087689	up
KAT6A	-0.0193537499999997	0.600168770909172	0.735876584211446	down
POLL	0.0200874999999997	0.60033358704126	0.735999531182383	up
CAMK2A	-0.0211106249999997	0.600346383733857	0.735999531182383	down
C12orf54	-0.0165993749999998	0.600507859497567	0.736150076633852	down
PDRG1	0.0215471874999998	0.600575358984012	0.736185406552631	up
MIR101-2	-0.0269381250000001	0.600724061484313	0.736315548275453	down
IZUMO2	-0.0208065624999997	0.600758900287369	0.736315548275453	down
PFKFB3	0.0293990625	0.600901767773297	0.736443228978052	up
SEMA5A	-0.0283234374999996	0.601437053879414	0.737051796180986	down
TMEM190	0.0244550000000004	0.601589124728314	0.737161928728612	up
EPHB3	0.0192862499999999	0.601604383909081	0.737161928728612	up
